Std_id,Reference,Analysis,Design,Coding,github,Testing,Results,Report,Presentation,Proposal,NumOfMeetings,Evaluation
5322,17,72,57,55,74,0,67,67,25,65,7,
5323,84,46,4,27,7,94,0,27,29,17,0,
5324,76,29,30,80,90,9,56,8,76,18,9,
5325,11,99,68,50,22,11,3,3,5,6,1,
5326,29,71,40,45,66,98,96,24,66,44,5,
5327,49,23,71,46,47,12,96,98,77,5,4,
5328,50,23,73,44,47,11,27,62,7,64,7,
5329,44,27,14,26,14,16,15,49,62,1,8,
5330,50,66,56,68,4,9,2,8,4,8,2,
5331,14,92,49,46,89,93,41,89,28,65,0,
5332,75,95,13,64,4,67,51,6,23,70,7,
5333,1,24,24,67,93,64,37,25,42,50,3,
5334,24,96,26,37,95,25,93,60,94,54,8,
5335,26,5,37,74,26,12,57,30,17,30,0,
5336,78,33,50,37,11,100,45,97,99,2,6,
5337,61,62,10,97,51,23,96,16,72,19,3,
5338,9,4,0,4,100,68,98,25,46,37,6,
5339,85,69,13,8,72,93,98,61,70,9,6,
5340,40,4,2,41,36,36,2,2,16,9,3,
5341,39,80,39,14,64,1,9,1,8,8,8,
5342,48,33,56,6,37,74,43,93,68,26,1,
5343,36,82,70,29,1,89,62,81,3,50,3,
5344,1,14,0,21,47,8,17,27,22,29,4,
5345,78,97,44,85,39,17,82,83,62,47,1,
5346,47,86,97,47,12,42,4,0,3,2,7,
5347,28,0,85,22,5,53,36,0,39,53,3,
5348,91,41,9,69,94,78,5,0,3,1,8,
5349,85,55,8,4,1,6,3,71,19,73,3,
5350,93,84,26,24,62,26,33,21,86,5,8,
5351,13,19,30,63,11,28,59,8,84,72,1,
5352,10,35,10,12,80,19,54,16,1,14,2,
5353,1,90,95,21,11,71,48,28,17,12,5,
5354,13,74,45,50,31,75,8,96,22,79,9,
5355,12,36,29,17,3,12,10,9,14,13,5,
5356,20,27,34,6,98,16,44,100,32,73,4,
5357,5,5,2,1,19,48,18,22,50,63,8,
5358,65,94,86,5,44,27,63,82,61,38,5,
5359,31,37,8,21,4,3,15,5,34,39,5,
5360,18,28,92,75,5,80,90,59,80,4,5,
5361,6,1,1,19,24,2,5,36,19,35,3,
5362,83,90,8,14,100,38,59,2,3,36,6,
5363,6,70,61,6,7,10,5,54,65,54,8,
5364,40,7,11,5,44,9,49,29,47,16,7,
5365,92,53,9,56,56,54,53,68,83,67,1,
5366,4,0,0,2,88,78,5,82,59,57,8,
5367,3,13,19,79,34,2,27,6,23,5,3,
5368,11,23,63,68,48,19,64,43,96,20,7,
5369,85,40,73,69,61,21,68,92,42,11,8,
5370,95,54,96,46,7,82,25,81,24,43,5,
5371,7,78,17,18,35,71,57,70,74,34,6,
5372,83,74,40,42,90,93,34,67,79,24,8,
5373,68,17,53,97,6,63,13,59,100,37,7,
5374,44,68,7,39,47,11,97,62,5,24,3,
5375,48,35,1,81,18,8,14,38,5,46,4,
5376,33,57,79,35,37,49,88,99,35,55,6,
5377,38,58,33,22,80,77,91,72,3,26,3,
5378,11,12,73,35,19,40,5,6,7,6,7,
5379,98,8,46,66,65,64,92,24,88,57,4,
5380,21,86,71,94,78,13,85,27,67,58,3,
5381,28,26,72,43,80,61,37,49,49,78,1,
5382,52,38,27,36,2,19,17,22,27,58,2,
5383,82,66,89,84,6,62,88,5,7,87,2,
5384,21,14,1,79,26,38,17,27,21,11,4,
5385,4,68,7,29,68,65,9,6,2,1,10,
5386,17,7,29,46,37,7,5,24,16,11,1,
5387,49,26,67,71,10,37,47,92,57,62,2,
5388,95,26,54,37,47,50,2,8,9,6,0,
5389,25,16,6,38,32,27,8,2,10,45,2,
5390,5,6,4,5,0,1,32,92,47,31,9,
5391,88,54,2,36,62,10,92,83,54,83,8,
5392,99,30,26,79,98,65,9,37,70,83,0,
5393,30,15,0,70,37,6,11,28,9,20,4,
5394,24,22,75,31,43,96,39,1,45,53,8,
5395,28,20,39,7,3,37,35,13,3,42,6,
5396,86,80,57,71,69,94,79,21,19,49,6,
5397,41,47,18,66,81,84,75,33,42,47,9,
5398,5,25,36,28,7,16,21,6,15,19,2,
5399,5,65,91,37,92,16,69,63,13,62,8,
5400,19,24,8,12,47,19,19,2,8,2,9,
5401,59,72,11,97,94,56,18,89,17,60,8,
5402,46,31,4,37,65,15,5,20,28,48,5,
5403,30,11,49,8,39,75,33,10,36,58,0,
5404,5,76,46,26,4,36,21,25,79,22,6,
5405,50,40,2,93,49,81,3,46,54,64,5,
5406,7,12,9,29,89,44,41,7,26,53,7,
5407,2,5,5,3,44,69,85,20,70,71,8,
5408,89,92,73,42,57,30,51,82,98,93,9,
5409,16,28,15,39,31,14,2,33,36,3,2,
5410,46,25,6,74,38,1,9,20,2,6,8,
5411,93,59,3,54,83,81,3,7,9,6,8,
5412,7,1,5,0,76,56,69,6,99,94,8,
5413,33,85,14,22,45,67,99,75,65,15,4,
5414,6,9,3,1,96,47,12,43,2,4,3,
5415,23,17,9,72,65,14,38,10,31,31,2,
5416,91,80,40,80,22,81,22,52,1,30,7,
5417,3,5,9,32,17,5,45,1,45,33,0,
5418,2,8,7,7,61,15,54,5,32,14,1,
5419,64,27,92,19,95,12,46,93,12,90,5,
5420,33,25,71,34,56,72,60,74,0,76,3,
5421,75,36,5,84,86,24,34,73,12,18,7,
5422,46,24,62,6,8,7,7,51,36,71,2,
5423,35,8,5,26,27,12,11,36,10,78,1,
5424,3,9,2,2,6,81,12,83,21,35,7,
5425,31,43,9,54,27,35,7,25,23,36,8,
5426,79,9,12,34,37,38,4,4,2,5,10,
5427,68,14,98,59,62,88,43,82,58,19,4,
5428,81,12,9,79,67,17,84,3,37,95,7,
5429,91,80,67,34,52,58,10,33,96,62,8,
5430,46,20,73,7,75,44,0,65,0,90,3,
5431,61,39,79,8,77,65,41,39,97,9,4,
5432,26,11,18,52,44,77,23,93,37,6,2,
5433,49,18,32,44,42,11,29,25,45,31,7,
5434,30,4,30,6,1,5,6,68,71,72,4,
5435,51,60,53,56,76,9,83,27,74,4,8,
5436,83,97,42,6,4,7,5,65,65,66,9,
5437,4,16,36,30,2,18,12,27,4,50,5,
5438,84,67,60,62,88,30,99,55,72,47,1,
5439,95,29,55,45,14,56,79,65,3,36,10,
5440,6,3,0,1,6,51,63,63,67,33,5,
5441,42,78,10,92,57,74,49,63,79,1,5,
5442,47,51,72,34,35,66,64,62,73,87,4,
5443,34,74,63,61,75,18,9,10,6,4,4,
5444,98,17,21,88,89,98,84,5,85,83,3,
5445,58,26,38,46,98,35,77,1,83,33,2,
5446,32,59,55,89,70,15,2,41,93,16,8,
5447,44,59,72,45,20,5,1,80,52,63,7,
5448,11,45,67,89,53,24,80,32,98,47,4,
5449,73,50,99,5,6,6,8,74,63,62,0,
5450,3,3,9,53,16,21,10,33,16,31,5,
5451,3,89,33,70,65,53,11,11,11,23,10,
5452,80,74,78,94,49,35,47,82,73,18,0,
5453,93,47,65,9,1,5,10,51,31,90,3,
5454,86,89,13,31,10,95,82,92,10,42,5,
5455,19,62,15,2,8,1,1,90,76,67,6,
5456,27,9,98,80,22,16,37,82,84,2,3,
5457,65,39,11,8,16,11,12,23,49,3,2,
5458,23,21,1,41,22,6,30,20,36,38,2,
5459,88,13,98,30,37,1,98,65,96,63,3,
5460,3,18,18,5,8,38,48,33,38,6,0,
5461,86,81,36,99,84,54,9,70,69,47,4,
5462,14,64,53,27,33,67,1,3,9,5,1,
5463,57,88,89,3,91,0,46,93,100,61,0,
5464,21,39,31,48,23,17,24,22,14,45,5,
5465,10,6,31,54,52,2,54,38,8,22,0,
5466,66,97,5,52,12,91,46,49,72,59,5,
5467,14,7,9,9,34,1,67,21,28,28,1,
5468,60,46,69,98,44,57,93,29,19,79,0,
5469,3,4,7,6,67,39,83,5,67,61,3,
5470,98,5,50,96,43,53,77,29,72,4,6,
5471,12,88,73,47,83,40,20,14,93,34,2,
5472,60,20,66,85,72,32,30,56,2,12,8,
5473,4,74,17,15,85,15,17,19,27,30,9,
5474,56,75,28,5,1,5,9,87,77,74,8,
5475,11,88,18,55,19,40,18,33,10,8,1,
5476,82,97,100,26,52,46,9,7,85,48,4,
5477,77,8,27,63,97,40,93,54,16,39,7,
5478,66,11,34,64,27,70,2,6,6,8,1,
5479,34,46,50,74,84,1,70,65,69,63,7,
5480,94,60,83,29,100,57,55,4,81,80,8,
5481,47,31,67,49,15,1,2,65,31,81,4,
5482,27,11,18,4,8,6,14,22,66,14,3,
5483,43,97,95,30,10,46,20,34,84,34,5,
5484,58,76,2,4,2,5,7,54,6,35,1,
5485,48,37,4,88,14,32,15,30,14,20,1,
5486,83,12,37,94,40,6,83,85,93,23,4,
5487,87,51,59,66,94,2,58,89,18,3,5,
5488,36,39,66,65,57,40,78,20,38,78,6,
5489,89,67,9,22,74,1,52,27,92,29,1,
5490,56,17,4,91,36,50,66,42,67,97,5,
5491,39,10,0,46,23,7,12,33,40,9,4,
5492,59,51,84,34,17,9,5,90,44,25,7,
5493,92,76,29,28,64,62,90,12,42,7,8,
5494,8,69,69,27,30,73,53,97,90,52,3,
5495,44,38,4,20,55,5,12,12,25,26,2,
5496,28,50,37,8,27,1,48,17,22,32,7,
5497,12,41,44,4,26,45,27,32,15,26,6,
5498,18,8,16,12,32,15,15,39,12,32,4,
5499,86,0,80,30,96,28,99,49,92,71,3,
5500,58,24,17,17,6,12,20,39,1,9,5,
5501,12,92,28,16,40,13,37,30,46,22,1,
5502,55,38,6,53,31,58,74,24,26,86,7,
5503,10,30,47,18,88,19,78,79,94,56,3,
5504,6,66,71,21,48,25,58,20,83,12,10,
5505,6,1,8,9,67,5,80,15,37,84,6,
5506,29,60,50,60,52,35,56,75,11,70,9,
5507,8,31,9,15,14,8,16,32,1,14,4,
5508,26,93,92,44,34,36,4,86,5,4,1,
5509,11,49,9,20,7,16,17,17,27,23,6,
5510,88,48,57,35,55,83,18,92,12,24,0,
5511,62,50,22,88,17,99,10,29,14,38,9,
5512,50,74,77,71,3,94,8,2,4,6,6,
5513,65,7,62,71,35,70,10,34,96,61,10,
5514,82,19,72,23,57,39,97,4,9,57,6,
5515,54,51,90,22,31,27,36,34,69,21,5,
5516,50,67,35,62,93,85,69,88,52,85,5,
5517,14,40,7,46,8,7,42,47,40,8,6,
5518,92,99,78,9,27,69,41,75,34,2,1,
5519,9,18,63,89,3,24,89,40,70,23,3,
5520,30,30,26,94,4,99,64,53,81,63,8,
5521,7,62,84,61,37,99,56,96,65,7,6,
5522,79,49,68,87,3,91,40,38,48,14,1,
5523,28,19,10,1,30,37,15,7,22,46,5,
5524,39,24,90,10,8,87,64,7,77,62,8,
5525,45,20,4,10,50,19,13,7,13,44,6,
5526,83,2,7,10,3,1,7,56,40,48,10,
5527,31,12,29,46,44,1,20,16,11,50,4,
5528,23,6,62,28,96,70,100,64,98,18,3,
5529,22,40,13,4,10,7,8,9,54,9,0,
5530,32,76,93,81,12,63,92,40,74,94,7,
5531,77,84,18,70,25,20,11,56,13,96,2,
5532,1,8,9,9,64,7,64,13,78,0,2,
5533,28,78,59,90,6,13,12,48,14,72,1,
5534,17,89,86,33,5,98,32,34,19,21,4,
5535,3,54,44,37,71,80,17,63,37,46,8,
5536,50,48,10,5,4,47,10,25,39,7,8,
5537,15,17,15,38,37,83,83,12,60,57,9,
5538,29,94,6,40,31,73,78,13,75,26,2,
5539,11,86,93,2,86,33,32,72,78,60,6,
5540,7,5,4,1,74,13,56,0,22,68,9,
5541,23,68,41,3,1,8,8,80,28,78,5,
5542,27,37,59,95,49,36,2,3,32,70,8,
5543,64,4,11,21,10,11,6,37,25,52,1,
5544,4,20,34,63,40,13,14,14,30,12,1,
5545,3,13,95,55,27,88,43,66,39,32,9,
5546,48,61,81,16,84,19,19,41,71,57,1,
5547,91,84,45,88,75,74,28,17,84,53,3,
5548,11,32,22,49,12,48,37,48,19,7,6,
5549,95,71,34,28,12,97,74,72,21,15,4,
5550,46,88,13,88,26,31,83,43,30,43,9,
5551,4,33,50,50,30,65,87,83,40,53,4,
5552,19,15,3,45,51,31,8,26,25,33,2,
5553,42,11,83,22,92,15,72,13,20,18,4,
5554,55,75,36,32,15,42,21,57,13,75,2,
5555,44,48,52,10,70,48,30,48,24,10,4,
5556,25,99,45,94,59,20,59,71,13,30,10,
5557,57,21,15,30,11,17,7,2,4,22,4,
5558,27,84,79,73,27,79,47,88,30,59,8,
5559,9,28,58,7,2,5,2,93,26,52,9,
5560,92,71,27,60,77,25,39,87,66,4,3,
5561,54,75,51,40,56,97,63,3,86,49,3,
5562,18,38,97,47,23,79,54,26,82,8,4,
5563,8,49,42,53,28,2,17,73,37,36,9,
5564,0,8,0,4,7,96,21,17,48,99,5,
5565,67,23,33,32,87,75,37,71,55,93,9,
5566,82,63,42,75,40,8,31,2,20,23,4,
5567,97,61,21,91,96,54,99,45,14,35,9,
5568,59,31,23,36,5,10,11,16,25,68,2,
5569,44,80,57,61,29,25,37,5,46,23,7,
5570,30,30,4,69,7,7,15,14,18,39,5,
5571,85,94,22,66,4,4,86,74,58,15,1,
5572,68,25,13,19,17,13,19,47,43,11,7,
5573,3,12,3,4,57,12,1,30,33,47,3,
5574,92,14,64,23,60,60,96,95,83,19,1,
5575,6,48,63,66,53,34,76,54,18,96,7,
5576,16,82,91,96,74,34,34,77,29,81,3,
5577,1,6,8,4,23,7,5,54,24,48,2,
5578,72,14,38,26,56,68,7,6,3,9,6,
5579,21,29,22,47,73,10,40,23,30,42,3,
5580,85,99,97,87,24,84,60,31,68,14,0,
5581,68,30,40,51,32,5,5,42,33,65,4,
5582,62,62,89,10,79,8,47,56,39,25,8,
5583,20,7,44,86,83,44,7,2,7,2,8,
5584,44,2,4,8,7,6,9,73,53,2,1,
5585,29,33,16,3,15,0,16,30,37,23,2,
5586,58,4,68,53,98,32,35,84,63,43,0,
5587,2,8,56,46,69,25,35,26,97,7,9,
5588,7,2,7,6,77,67,68,21,15,64,0,
5589,72,8,36,4,28,55,93,38,11,41,2,
5590,74,10,92,81,50,75,89,70,70,85,9,
5591,45,11,4,20,16,31,17,20,29,40,0,
5592,4,41,4,60,44,60,80,16,17,80,6,
5593,37,84,11,47,78,15,97,7,67,45,9,
5594,7,48,66,1,18,82,61,46,40,66,5,
5595,37,87,86,90,6,57,68,80,19,21,6,
5596,30,26,23,68,61,18,5,4,0,23,5,
5597,81,18,78,37,54,38,26,85,20,85,8,
5598,5,97,85,73,54,61,49,81,4,31,4,
5599,83,73,20,38,68,40,58,92,71,1,2,
5600,2,0,1,9,48,15,13,39,77,18,7,
5601,34,28,30,8,18,1,9,33,59,19,4,
5602,23,80,53,38,43,55,54,34,26,40,9,
5603,46,31,28,96,94,63,24,81,27,60,7,
5604,7,38,38,30,35,39,10,19,31,31,2,
5605,51,80,46,44,77,33,7,6,3,4,2,
5606,41,22,18,7,1,0,17,16,63,48,6,
5607,30,96,56,85,63,47,20,84,71,15,2,
5608,59,65,78,54,44,52,87,9,56,38,10,
5609,57,20,69,5,84,2,56,1,13,12,4,
5610,58,37,49,12,48,29,89,1,99,5,1,
5611,67,53,69,12,60,47,17,60,8,100,5,
5612,14,77,59,45,73,76,28,57,22,95,4,
5613,14,4,2,2,73,28,17,25,17,19,1,
5614,26,60,95,7,4,6,1,70,100,81,8,
5615,47,16,52,47,32,72,90,79,80,84,8,
5616,55,61,29,64,71,73,62,66,93,32,8,
5617,64,17,71,33,98,15,8,3,2,1,4,
5618,51,12,94,60,2,18,37,51,90,37,9,
5619,74,45,79,71,15,78,85,5,50,18,0,
5620,30,75,26,38,30,32,74,58,58,37,9,
5621,71,71,30,30,93,84,61,50,20,83,4,
5622,17,27,35,24,40,4,10,26,14,23,8,
5623,9,33,3,31,9,26,47,28,10,25,4,
5624,44,57,57,2,4,7,68,27,18,21,7,
5625,3,43,57,33,17,58,92,70,26,27,8,
5626,48,16,2,8,14,16,10,27,55,10,3,
5627,7,14,9,61,66,18,5,14,19,18,7,
5628,57,37,5,57,53,72,31,14,92,100,5,
5629,1,83,37,28,56,26,5,93,17,100,1,
5630,61,81,50,48,43,69,88,56,84,82,3,
5631,74,4,58,77,83,78,57,18,90,72,5,
5632,42,15,29,4,19,16,10,52,10,10,7,
5633,34,73,30,2,91,90,43,14,20,51,9,
5634,90,78,32,23,46,19,99,99,13,44,3,
5635,44,34,5,24,44,6,9,29,14,7,6,
5636,41,50,37,42,33,48,39,44,11,12,2,
5637,17,5,24,60,36,6,25,21,8,6,3,
5638,69,43,28,15,95,6,9,5,5,8,10,
5639,71,72,8,23,99,3,15,21,37,9,7,
5640,7,28,3,76,50,11,5,23,17,39,4,
5641,91,1,54,39,10,75,88,12,66,8,10,
5642,26,92,68,32,100,44,77,10,57,30,5,
5643,9,84,36,83,46,5,7,88,45,24,2,
5644,45,75,59,78,32,35,5,2,6,6,5,
5645,17,24,19,26,29,8,19,36,13,79,6,
5646,32,1,91,0,8,41,41,55,24,57,3,
5647,4,3,6,5,75,79,96,91,94,68,3,
5648,24,12,25,6,67,18,36,32,44,46,4,
5649,2,7,4,9,75,14,76,24,61,26,2,
5650,64,78,86,7,3,7,5,33,10,54,8,
5651,94,49,71,80,8,50,23,68,33,34,8,
5652,21,6,10,49,7,2,7,33,25,50,9,
5653,55,17,32,4,81,22,79,61,5,74,1,
5654,46,19,2,57,63,17,19,20,1,25,2,
5655,37,42,81,37,29,34,5,11,100,39,8,
5656,31,39,40,16,24,72,24,98,51,76,10,
5657,3,73,65,24,19,59,8,10,1,8,9,
5658,69,36,29,25,4,1,11,17,44,42,7,
5659,7,4,6,3,42,86,64,8,27,95,4,
5660,18,12,12,15,7,17,13,32,38,23,1,
5661,7,2,54,99,75,23,24,62,92,99,2,
5662,81,86,34,11,96,47,12,57,8,66,1,
5663,37,25,31,56,52,8,66,26,5,11,2,
5664,81,18,99,50,31,58,28,86,56,96,3,
5665,66,86,63,88,8,99,97,49,68,61,2,
5666,60,36,27,24,20,19,5,29,15,34,0,
5667,56,35,21,1,17,9,17,26,16,24,4,
5668,73,7,15,6,37,76,98,91,63,56,6,
5669,43,8,0,21,39,13,3,45,27,45,1,
5670,80,48,80,18,50,84,46,59,55,93,6,
5671,8,6,6,76,67,41,2,14,18,49,2,
5672,76,56,65,31,78,50,37,26,19,11,0,
5673,50,13,38,30,22,2,87,30,21,64,5,
5674,0,28,4,20,93,22,30,73,97,13,2,
5675,68,28,94,77,2,84,60,19,42,34,5,
5676,84,71,25,27,65,38,40,88,91,43,2,
5677,26,17,16,63,1,60,21,33,5,87,5,
5678,15,36,6,68,77,77,92,58,82,32,5,
5679,4,94,59,9,10,7,3,18,95,83,4,
5680,92,48,81,68,66,59,16,42,17,12,5,
5681,25,70,57,53,69,73,8,99,100,79,6,
5682,66,13,4,95,73,69,95,28,53,27,8,
5683,59,23,29,19,89,30,55,27,35,73,7,
5684,72,84,87,17,32,42,97,82,75,85,4,
5685,95,72,58,71,99,5,69,36,46,62,4,
5686,58,44,2,86,31,4,93,51,46,55,6,
5687,69,51,41,53,94,74,25,83,75,62,2,
5688,27,51,77,91,86,51,62,55,2,41,9,
5689,71,44,11,78,4,80,91,82,84,80,2,
5690,46,35,23,19,19,7,5,36,26,17,4,
5691,24,20,0,83,26,45,13,8,4,3,5,
5692,19,84,72,32,73,82,98,33,58,42,1,
5693,44,17,30,29,19,31,49,6,39,42,3,
5694,14,38,14,6,43,12,15,33,41,33,2,
5695,30,21,55,6,77,76,61,22,60,66,8,
5696,54,59,45,24,95,70,24,82,56,80,6,
5697,26,1,83,2,10,4,3,15,75,48,8,
5698,29,57,46,12,49,47,24,59,46,53,3,
5699,74,94,53,60,88,27,52,5,30,32,8,
5700,31,24,8,48,81,2,21,20,33,18,4,
5701,35,5,39,59,33,5,33,21,53,7,0,
5702,81,35,46,68,8,22,58,38,67,77,2,
5703,69,51,2,40,76,82,54,58,19,4,10,
5704,17,96,37,79,12,53,2,16,45,46,5,
5705,92,29,27,59,10,5,6,2,3,7,4,
5706,2,3,10,2,30,92,9,67,43,37,9,
5707,47,22,9,17,38,46,10,2,12,14,5,
5708,78,55,36,7,71,28,82,23,12,48,3,
5709,31,51,46,86,28,64,59,63,43,55,9,
5710,31,84,31,72,46,61,63,92,32,23,3,
5711,83,43,20,91,60,3,90,40,93,68,10,
5712,58,5,81,1,8,7,51,12,51,39,7,
5713,60,68,95,12,85,84,29,39,63,23,4,
5714,14,91,20,62,43,25,83,52,36,84,2,
5715,96,84,85,98,16,23,66,25,94,71,2,
5716,8,4,8,1,46,83,59,19,72,29,2,
5717,49,33,85,26,57,53,9,3,19,96,4,
5718,89,20,48,7,8,5,8,92,78,65,1,
5719,25,4,44,15,16,16,28,22,15,36,7,
5720,88,20,52,27,39,57,86,55,33,31,2,
5721,29,32,25,46,15,46,41,3,27,46,8,
5722,24,89,34,2,10,25,95,90,94,46,4,
5723,44,53,88,89,45,80,4,8,1,6,6,
5724,20,24,2,55,39,16,2,9,15,45,4,
5725,60,17,77,77,9,57,77,61,38,38,6,
5726,87,66,33,57,22,97,36,69,81,55,4,
5727,26,35,1,1,58,17,63,24,9,35,4,
5728,58,99,23,4,6,5,8,77,75,81,4,
5729,93,51,2,21,64,99,90,84,42,94,7,
5730,50,96,33,75,29,90,10,62,83,68,2,
5731,86,37,74,14,93,97,68,8,41,99,1,
5732,61,73,17,14,77,68,39,79,82,62,9,
5733,66,35,61,96,95,24,20,63,61,25,8,
5734,97,66,35,83,49,68,74,86,11,66,9,
5735,0,31,26,76,34,75,99,72,62,6,6,
5736,35,88,92,82,53,51,48,27,82,66,2,
5737,29,60,6,99,29,26,77,36,27,98,2,
5738,42,41,5,87,76,14,6,27,24,42,3,
5739,64,81,29,18,2,24,11,60,16,18,2,
5740,28,77,70,30,98,18,91,89,54,57,6,
5741,12,74,51,27,62,25,63,94,80,46,9,
5742,60,30,15,89,49,91,34,27,52,89,1,
5743,87,1,50,76,18,98,32,35,38,27,5,
5744,36,18,17,24,27,13,17,21,1,7,8,
5745,82,95,53,2,3,3,8,41,90,71,2,
5746,22,15,28,36,72,59,8,0,9,8,4,
5747,38,15,50,82,44,23,8,84,43,43,6,
5748,18,27,68,93,62,42,49,22,28,0,5,
5749,59,5,21,19,7,6,1,2,61,12,8,
5750,15,64,17,56,73,75,11,27,29,65,8,
5751,40,14,11,29,5,10,12,4,56,4,5,
5752,99,13,23,35,19,61,42,70,69,20,8,
5753,47,1,52,6,51,87,79,12,35,87,7,
5754,26,16,9,78,69,12,55,43,30,24,4,
5755,60,41,83,21,96,72,62,17,75,27,9,
5756,24,43,52,72,46,57,52,99,21,1,9,
5757,41,40,4,49,0,24,27,15,13,16,7,
5758,23,22,50,23,44,20,32,20,6,47,3,
5759,93,58,54,91,84,35,20,81,10,82,3,
5760,7,5,4,4,19,34,30,20,22,43,8,
5761,8,49,6,44,9,39,18,8,5,36,3,
5762,64,51,69,44,85,2,86,92,28,66,7,
5763,34,61,79,18,13,89,49,50,34,21,9,
5764,9,10,7,2,46,1,14,79,95,35,3,
5765,66,14,8,53,72,43,1,3,7,2,3,
5766,51,37,57,67,4,37,7,9,4,1,2,
5767,95,52,36,94,80,88,53,68,94,22,3,
5768,3,29,41,43,35,87,63,83,37,83,6,
5769,36,30,28,50,26,84,54,71,67,38,8,
5770,63,82,39,9,93,83,74,39,85,11,2,
5771,54,87,16,18,92,10,18,1,73,82,1,
5772,55,33,97,3,2,2,2,39,3,86,1,
5773,49,31,13,12,5,8,17,24,23,26,7,
5774,59,89,99,13,30,63,12,92,13,40,9,
5775,23,7,37,63,56,61,43,77,50,64,2,
5776,29,16,2,89,38,42,18,0,1,27,6,
5777,69,40,13,1,7,6,10,56,68,36,6,
5778,37,97,62,42,71,15,77,0,94,10,7,
5779,30,3,23,31,47,16,2,46,35,3,3,
5780,41,43,48,25,38,14,12,32,18,33,8,
5781,35,6,29,32,6,15,12,17,11,34,2,
5782,70,41,64,41,39,7,71,93,56,95,5,
5783,48,13,41,27,24,12,25,22,76,22,9,
5784,98,70,79,65,58,95,100,89,13,7,7,
5785,8,100,56,88,48,55,32,42,38,65,4,
5786,98,98,42,100,59,48,10,1,5,3,10,
5787,31,39,10,73,47,91,7,8,10,8,5,
5788,81,53,74,0,10,7,1,5,41,43,9,
5789,37,15,9,2,3,17,6,8,56,29,6,
5790,31,23,25,9,16,19,14,32,10,10,1,
5791,73,27,15,2,4,2,2,9,3,69,4,
5792,61,34,3,18,16,20,98,92,91,59,9,
5793,32,4,6,24,31,26,9,20,18,3,7,
5794,88,62,11,91,76,71,94,51,33,41,9,
5795,74,41,38,51,18,52,38,93,5,18,9,
5796,19,20,17,44,32,9,29,32,46,5,6,
5797,87,68,10,22,30,66,89,65,13,59,4,
5798,48,23,56,57,34,33,43,47,18,83,7,
5799,10,6,6,5,71,62,11,14,34,73,5,
5800,43,23,67,45,95,8,10,14,76,36,2,
5801,68,45,63,29,65,40,10,34,33,58,10,
5802,81,76,82,70,67,47,72,77,80,23,5,
5803,40,81,94,6,2,9,6,12,84,7,7,
5804,66,38,53,52,88,41,55,26,19,39,5,
5805,80,18,18,61,52,68,48,51,78,26,6,
5806,37,83,2,20,93,74,66,15,52,83,7,
5807,11,20,15,2,9,1,9,15,59,38,7,
5808,39,32,5,79,55,16,5,15,24,7,6,
5809,63,72,80,67,28,60,41,37,98,24,8,
5810,99,36,87,95,8,17,63,2,43,26,4,
5811,41,93,95,2,83,32,9,21,54,29,1,
5812,88,81,93,16,69,89,91,65,69,41,9,
5813,63,12,50,9,86,23,62,68,47,1,1,
5814,44,6,3,22,11,7,13,20,19,21,2,
5815,99,23,11,38,39,38,2,96,66,87,5,
5816,82,42,80,8,77,47,86,16,87,62,6,
5817,1,6,27,14,13,6,3,6,2,18,4,
5818,100,100,96,44,11,24,31,27,86,63,6,
5819,39,26,16,84,85,69,21,82,2,8,2,
5820,2,44,84,56,44,89,80,75,92,66,3,
5821,4,9,3,3,31,35,45,14,68,37,7,
5822,30,0,95,58,68,65,39,96,75,59,9,
5823,72,57,96,43,38,100,37,17,17,95,2,
5824,17,62,55,40,79,71,21,46,24,4,5,
5825,1,1,3,8,6,86,93,70,14,14,3,
5826,10,51,28,9,92,58,65,46,45,87,1,
5827,4,48,2,11,8,18,7,18,34,25,4,
5828,76,71,28,88,50,15,59,41,83,9,5,
5829,92,53,8,45,53,63,57,88,89,41,10,
5830,99,77,44,96,92,52,91,55,87,44,6,
5831,76,23,40,66,28,12,68,37,21,6,7,
5832,51,65,0,75,99,3,84,30,25,55,6,
5833,26,27,47,22,84,47,5,23,34,6,4,
5834,94,36,46,13,50,9,49,8,30,6,0,
5835,13,9,38,64,58,1,89,86,72,74,5,
5836,25,29,19,35,29,5,11,49,9,39,8,
5837,72,26,85,52,92,70,19,97,14,93,8,
5838,96,19,93,25,53,62,8,47,47,62,2,
5839,20,10,62,5,6,9,7,77,65,51,4,
5840,29,80,15,71,58,68,97,99,46,81,0,
5841,43,77,78,7,1,27,18,6,36,91,5,
5842,33,15,98,83,17,14,5,14,88,11,1,
5843,74,69,48,2,2,2,7,27,99,37,2,
5844,45,78,28,76,45,41,24,69,95,13,4,
5845,45,77,51,40,28,81,69,17,33,1,2,
5846,95,56,55,25,6,37,25,74,67,74,7,
5847,72,61,38,27,7,46,99,6,46,12,3,
5848,75,68,63,1,4,8,0,3,28,4,9,
5849,10,34,1,13,12,20,14,57,23,4,5,
5850,28,6,32,10,47,9,60,46,28,32,2,
5851,40,78,44,84,99,76,79,97,51,79,2,
5852,59,79,70,68,6,80,77,28,49,43,8,
5853,20,15,7,47,79,16,69,50,76,91,6,
5854,7,5,8,7,44,32,10,71,67,26,7,
5855,43,43,68,75,46,64,63,7,80,91,0,
5856,58,36,23,86,58,52,93,83,39,53,7,
5857,32,26,6,17,14,7,45,38,16,16,1,
